collocate,raw_frequency,MI
to,393339,1.2792327728610198
her,157324,2.8870969689339256
be,81619,0.7121878048102033
near,4122,0.9322913474218081
but,94079,1.3787115208417466
blind,878,0.9746611184608218
like,28291,1.714136298123973
watchful,158,1.9965654985090264
frequently,387,1.7938830190661565
lifted,1437,1.5806071146850231
and,464653,1.541666743506026
took,9099,1.6809103534626706
on,83998,1.0677197942352716
s,98437,3.447317742185074
knee,731,3.029696429247751
lips,3164,1.3021532956424944
sobbed,206,2.4244315433063575
that,184707,1.4248743017911374
was,187449,1.666657991633779
taken,4864,1.2775943089922004
rejoin,50,3.8402847066677923
your,32982,3.771025420631731
have,75818,0.9229359489020884
you,154336,1.0121705622497863
she,141679,0.5777386708038785
read,4197,1.6614742473688429
rang,580,1.3892796085554735
i,263140,0.8534810638581027
afterwards,1737,1.2086836777289884
kissed,1441,1.7319780845917845
its,12912,0.48361989892242774
dead,4175,2.729624079483508
certainly,3100,1.659060470678014
though,12104,1.6652024613002723
a,313437,1.0036773688260674
m,7914,0.7908221106928335
paul,515,3.587582353112038
my,79926,3.8352549377056193
is,80966,1.736261703989946
not,98938,0.9730122634343004
go,18469,0.45418742652828237
asked,9525,1.991829893763192
the,716071,0.9001363624956585
good,21327,1.435236798792084
it,173534,0.6262434887691547
seems,2228,1.5475255078250378
believe,5216,1.2722631501692854
mother,11072,3.518426976808558
close,3308,0.7468209446204662
up,34684,0.49694706514956866
relieved,502,1.9391727005123736
graham,284,2.5087985820428966
said,69057,2.2318310035444435
tenderly,474,0.8979532098409165
then,30756,1.1561369542272353
which,55348,1.0129620509478696
received,2072,1.987840285618156
with,119666,1.550849614717329
fancy,1791,1.3603905987033365
what,45925,1.1446771870577037
his,151274,2.880772514444624
left,9449,1.7341377332424621
him,78172,0.9164577047892846
come,21102,0.9521850315440142
about,25796,1.4655340028735613
hear,5439,1.502332469836455
son,4412,3.3492083782868196
coming,4611,1.3955492215690688
home,7880,1.4882747303462236
mrs,15267,0.37015059544549117
bretton,244,1.5619923062427912
rejoined,276,2.1319068463787882
think,18234,0.9857868876745132
arm,3454,1.8563112519958096
beside,1967,2.247484435386715
looked,13768,1.192619839774264
at,94972,1.2432700388820976
made,17522,1.0946105080800035
voice,7478,1.135172149552925
of,385180,1.3173301330754261
as,118566,1.3291788192869196
he,205737,0.9340541812322932
threw,1337,2.058201531770269
really,5290,1.1936372077858581
even,13366,1.169608996109202
noticed,1032,1.9116660547225401
this,53893,0.6070559096929468
approached,678,2.149451156029698
chair,3311,1.5191043514502836
they,51271,0.12630296779302752
more,30529,0.7931712115574749
than,23706,1.3164104121828784
gathered,967,0.1849620360826988
rich,1938,1.7923338320793272
for,111639,1.3305376355536551
friends,3922,0.9820281021159208
dear,10037,3.092151059882679
now,31571,1.016654388380497
does,5025,1.9042756285951905
know,23602,1.2241803029475584
till,6684,1.4705644666889095
knows,2445,2.029948851866802
all,58419,0.8373542642726698
lucy,1636,0.7577633030414105
sat,6014,1.4018376057109416
down,20217,0.03525317581783107
humour,746,1.1375821118921776
shook,1774,1.7753929460026878
thought,16520,1.0845031027443923
rather,7815,0.04127043773572946
wished,2086,2.055214225590534
worthy,970,1.9736239292666196
obviously,213,2.7964806544946774
pupil,376,1.1295713881460985
once,10811,0.9897169431114224
too,15750,1.1322345055655822
by,54906,1.5707326378739626
nominal,40,3.3702810774220566
family,4141,1.7262002215444168
me,71765,1.1510079190942593
had,130329,1.741247684248706
wiped,215,2.381669683968276
who,35600,2.025796986362181
are,33103,0.6407653864010784
thanked,341,2.6135724153723667
old,20025,1.8083841097569566
could,34170,1.0267764336909087
in,220766,1.1344244724149128
eyes,15110,0.7318853422735369
sanctioned,47,4.307625218494044
long,13994,0.557299023953574
calm,1250,1.026873989907756
an,40487,0.6551169370142136
am,17832,1.0316107721638508
dearly,202,2.8495051228028982
saw,10308,1.668632561473796
tripping,55,3.051827346303522
papa,1390,2.1246865984053014
knowing,1593,1.7652277633057805
character,2228,2.0583511315910283
sentence,570,1.4066713512673426
both,6343,1.9416395696284816
lover,1212,1.7508928341347885
watched,1643,1.8521059908349442
daughter,3394,2.9367292709742925
stead,177,1.8830107989621638
abbott,177,1.8830107989621638
harriet,657,1.264623693611328
met,3029,1.9876116996751962
chamounix,3,5.960548242867883
amiable,321,2.386331697074087
would,48107,1.6670492857015955
say,18604,1.5587619814783364
people,9427,0.3057226129382132
two,15859,0.0957182911396023
miss,12555,0.7993400902922533
dentist,51,3.8204820793716125
gino,144,2.0893472319599926
courtesy,253,1.525771042808473
tell,11630,1.6868013325875573
impossible,1676,0.7336075391620744
complained,124,2.2388789659309563
become,2672,1.11448814593477
calls,467,2.522269186301196
real,2127,1.4761342580155918
new,7036,-0.19019666188735537
philip,1950,1.968482529766201
started,1466,1.7147777981447094
loving,710,2.7964806544946774
our,16603,1.8956987422287475
white,6358,0.4989159674014645
makes,1713,1.5590691822671865
them,32587,0.4051614350017964
thinks,937,2.1623873983528843
porky,1,7.059160531535993
wants,1237,2.503665516605042
here,16000,1.0164026900404606
own,18575,2.0087121550615628
whose,4753,2.5999624401544543
tricks,208,2.4147696323946204
no,48713,1.207101740245134
do,33990,0.8300315082367975
trouble,2501,0.6210089617782646
loves,632,2.807495714725355
kneeling,307,2.4309250726169056
forget,1675,1.5815022363321396
stopping,407,2.148959634761508
breast,1335,2.501531290316902
man,30867,0.5718652022021318
off,10375,0.5845949086768754
over,18839,0.8263939760148432
books,1913,0.19587974265568545
beautiful,3222,-0.3254498516409813
dying,858,2.250466581103344
hating,71,2.7964806544946774
james,1433,2.1895303765061915
brushed,212,2.395721437423926
emotion,875,1.3835489338464884
instantly,780,1.4984789005204653
stopped,2417,0.6551725119524007
egotistical,29,3.691864701549519
eight,1063,0.7834573337539905
whom,7331,2.3024280467039393
tomorrow,256,2.207130267616376
says,5287,2.175033729414479
right,8646,0.990040739862407
rook,26,4.494211174074456
cost,635,1.991829893763192
penny,419,2.119901900281965
fisherman,62,2.9320261464909017
chemist,66,2.8695057895095677
how,20175,1.2074040489442628
used,3768,2.0829574338612216
there,48533,0.6386091260818555
their,27078,1.8961087794001834
hoped,892,0.958841579515929
wake,391,1.7836001521105727
knew,9930,2.060537393887741
roused,503,1.5317175419961992
words,7076,1.330190692185467
when,41369,1.7995114726057393
seeing,2293,1.9606015782933472
answer,3798,0.7628407892190752
most,10205,1.0474032811602487
suppliant,25,3.8402847066677923
persisted,251,2.632319881072319
standing,2657,1.65911423556418
unsuspected,34,3.5328000069198318
temptation,368,1.1510775933670623
feeling,3707,0.2274766895051514
striking,496,1.5457317853710109
something,9730,-0.0443671019642216
came,16408,1.3966874996183265
striding,96,2.4948123400681568
remembered,1637,1.8557645315010776
saying,3045,1.235128928728215
breeze,387,1.1007358385062114
slap,87,2.593252412881409
struck,2185,1.315699573061616
through,11222,0.506117837464857
following,1163,2.0798439206971646
knotted,63,2.9160258051444603
did,23883,1.6416774378913723
anger,985,2.5644141631622746
sitting,2926,1.1572104916357595
opposite,1291,0.9946004293574602
watching,1324,1.6625072642670944
write,2147,0.9967716460913125
so,57145,0.7405423434339305
reading,1524,1.1163611564092921
fiercely,305,1.3388487549285815
still,12863,1.1523983409466914
never,21437,1.3629529705309127
praised,260,2.1916260810804107
thinking,3410,1.6327431623606408
or,40419,1.188303729506531
pleasure,2508,0.3305319184512915
has,20286,1.9697879969023533
heavens,474,0.8979532098409165
feelings,1532,1.334269093669557
where,14146,1.7360798585373172
dishonoured,35,3.5038124700465794
concerning,540,2.7135015410329864
insinuates,3,5.960548242867883
dishonour,88,2.5818237170577865
sometimes,2907,1.386868723971163
whistled,126,2.222878624584515
caused,834,1.431539417845356
prognosticate,3,5.960548242867883
given,3749,1.7743550939665216
kiss,1149,1.8042727229152924
flows,54,3.0701764849717184
must,18850,1.2038763852241108
things,9789,-0.33809458449738233
soon,5421,0.7637100452697007
companionship,225,2.336207309891518
entered,2487,1.8052774451941251
into,27283,0.6293310888687005
hand,14087,0.9401400707608325
led,2202,1.1537986834814227
evening,4527,0.4331052533280895
told,8423,2.414888347893068
please,2553,1.779085471756046
will,32348,1.3933519286153748
called,5585,1.9576813446488532
shakespeare,183,1.8496743786945722
william,1269,-0.0868239361783947
trick,319,1.2939694287511485
related,289,2.0858810239835064
fascinating,152,2.035280010689717
mine,3544,1.0833737971472408
part,5396,0.2575067834364016
notwithstanding,209,1.7168262795711822
eloquent,176,1.8886765364978413
after,17578,1.5752165735597936
got,7855,1.4224594910214754
concocted,15,4.351110330433783
walk,2850,0.7135241707073973
happened,2270,0.7179197821804354
england,2518,1.0196997861597557
only,21155,0.8131010350861331
seemed,11618,0.8343438489126649
felt,8625,0.3946355624348031
wonderful,1425,0.8958457275013518
great,16101,0.5505777010390002
walking,1616,1.9740363854489982
away,13886,0.8527286243979784
late,2799,1.6870923994820763
health,1181,1.9309538643939441
disapproved,49,3.1673402334253664
table,4548,0.939302769659612
impression,880,0.2792386240637409
child,6473,1.5418621110119648
worrits,1,7.059160531535993
d,5578,0.378485112403872
expecting,329,1.9562499613305664
across,3316,0.33894037640069813
absence,957,1.987116609311094
sent,2898,2.031823387821806
sure,6471,0.8490239539402638
begun,912,0.9366677220216071
clasping,172,2.6048132352824855
surround,60,2.9648159693138925
flung,893,1.3631862393276037
hard,4144,0.8091852892765099
twenty,2370,1.0802747666348713
side,7506,1.6014384546407534
clapped,146,2.0755539098276565
going,8989,0.8998426241290344
fallen,1282,-0.09701610594462234
appearance,1633,1.452745907793583
always,9787,1.8021759108344992
invited,439,2.3609554795807126
mornings,134,2.1613207315850818
uncovered,82,2.65244128427174
murmurs,87,3.2863995934413546
longer,2474,0.6318633397034505
became,2676,1.6519887600758743
alarmed,430,2.0939876115164946
if,49064,1.3999432407328332
subjected,82,2.65244128427174
shaved,67,2.854467912145027
dismissed,270,1.4607385725376185
directed,387,1.7938830190661565
lady,15155,0.7289116080484186
marry,2554,1.1596546439988218
happily,369,1.8415110680554112
quarrelled,167,3.5506046315533384
eyed,579,0.6978580539629978
tone,2703,0.2556552739276552
disdainfully,37,3.4482426188917685
threatened,343,2.6077244454899438
country,4130,0.6790379946362279
method,200,2.453990345547902
fortnight,419,1.0212896116138555
hired,186,2.526561038382737
postillions,9,4.861935954199773
london,4662,0.2213986243743909
backed,237,2.284247570960807
none,2889,0.47678919218964855
went,14530,1.0861076876158888
out,34685,0.7947526777430168
upon,20805,1.008032208229578
abused,92,2.537371954486953
vexing,22,3.9681180781776773
lost,3307,1.8998027977206406
letter,4864,1.3421328301297715
having,6628,1.3511446063478554
spent,1151,1.397068483934001
keeping,1136,1.410186293374787
arrival,740,1.8388047064576682
set,5153,1.1508835128230275
held,3734,1.398874564895862
exceedingly,381,1.1163611564092921
commands,157,3.1015270148557947
quitted,276,2.1319068463787882
example,589,2.290172260318507
master,3378,1.0135629758480837
tipped,58,2.998717520989574
while,9813,1.8379891288816215
talked,1867,2.2351225890964805
issuing,57,3.7092564442613885
school,1807,1.3514967101718196
from,52134,1.7150408219334397
magnificence,76,2.728427191249662
maintained,205,1.7361505523975849
princely,76,3.421574371809607
regular,530,1.4794307055497709
instead,1739,0.6967073058498198
addressed,910,1.344328220693207
hunting,419,2.119901900281965
yet,12976,0.955599585167273
desk,554,1.840608133456819
insisted,480,2.6771338968621117
notes,561,0.7294396260132968
reveal,135,2.1538857530975637
consequence,510,1.5178969863775669
were,48208,0.5799453633700803
losing,399,2.45649347576602
heriot,211,2.400449578619872
objected,142,3.201945762602842
gentlemen,1954,1.0909646113673654
travelling,385,1.105917197248209
course,7340,0.7230157673889686
stuttered,14,4.4201032019207345
hope,4802,0.779597332091014
boddy,58,2.998717520989574
salter,17,4.9190943680397226
lived,2247,2.5999057973721458
carriage,1588,1.2983678021630123
sensation,458,1.6254385279817534
cellar,178,2.5705241618038532
horses,1344,0.5489021910128435
besides,1714,1.404334901606323
such,17429,0.6254742771895154
speaking,2263,1.4141554275822918
since,5930,1.9822989521884464
grown,1159,1.390142049316132
behalf,351,1.8915214886300726
hates,136,2.8396528263598864
poison,239,2.2758441601644277
seen,7474,1.5411723031527194
haven,1232,-0.057233612557472016
t,45155,0.6980130635406856
whether,4465,1.4277247604651748
sort,4347,0.7613608422270368
big,2103,1.3539505048886065
men,12162,-0.267469542464226
plead,133,2.168811403314239
breakfast,1502,2.1425029720102837
however,4595,1.0243317695445762
vividly,131,2.1839632083348417
else,3937,0.5727457098203106
disguise,200,1.7608431649879563
endeavoured,176,1.8886765364978413
osric,9,4.861935954199773
bringing,704,0.5023821753779507
should,21522,0.9109709812647504
carried,1960,0.8647551404313207
image,738,1.1483638874954658
blank,504,1.5297314440245697
enough,8264,0.5244031705245189
surrounding,163,2.658557511289176
tender,1131,0.721450235979818
janet,722,1.5757476813112765
whimpered,35,3.5038124700465794
owned,360,2.7824944125199376
love,11247,1.2278113875984515
remember,3570,1.5868898578645183
why,11324,1.0566853954794067
mixing,52,3.107916812954566
let,10757,1.439410193233634
without,11149,0.9589312696366223
offending,46,3.2305191350468982
beggar,279,1.4279487497146275
lay,4651,0.9169080953059416
many,8918,-0.09075630459611557
myself,7579,0.8340741888261739
faults,310,2.4212005227249107
incessantly,105,3.098347361938415
everybody,1355,0.5407509787821371
sir,13831,1.2856929186048476
society,1745,1.791875274235685
temple,929,2.1709619417774677
invite,181,1.8606635002701672
first,13292,0.783118726929709
appeared,2715,0.9443727683960123
ilchester,38,3.421574371809607
riding,655,1.673137584568851
riversley,148,2.0619482577718777
respected,296,3.6713861702059782
much,18743,0.3116273565353239
languished,14,4.4201032019207345
achilles,31,3.6251733270508466
found,8159,1.6076317015966066
complain,257,1.5100844466407732
whispered,1309,1.961583307305929
touched,1460,0.8715811055017205
being,10949,1.3135051861519818
turned,7543,0.3280098490185817
against,7628,2.01139986292631
began,6071,1.5259357467535046
prince,1722,2.315969047650527
stated,228,1.6298149025815525
discover,513,1.5120318669251689
surely,1763,1.9822836219364932
earth,2463,0.34863742208356496
done,8627,1.0410308701828372
stop,1657,1.0326908752293207
sarkeld,62,3.6251733270508466
see,22306,1.6212605304848937
night,10930,0.7556262239193998
direction,1169,1.0938688587320344
toward,1273,1.8559390820338997
hearing,1089,1.8579048778310876
name,6666,2.038574906586569
living,2395,1.3574635633708134
these,11972,0.5592064204595681
might,17420,1.1439338828395578
also,4823,1.468380869363186
eppenwelzen,20,4.063428257982002
idea,3232,0.07691640056311687
awhile,285,2.099818531827288
recognize,201,1.7558556234769174
actually,916,1.6254385279817534
us,15769,0.9487073266198198
shout,294,1.3755807641973115
death,4028,3.2354720921757467
xvii,83,2.640319923739395
breathes,37,3.4482426188917685
moves,106,2.395721437423926
acknowledged,323,1.9746553888732818
bow,1130,0.722334800389552
impetuously,62,2.9320261464909017
replies,187,2.521199095241352
apologizing,18,4.168788773639829
etc,272,2.5519707539081056
madam,896,1.3598324072291723
act,1426,-0.20346806943824824
kept,3687,1.9376345866601645
lifting,456,1.6298149025815525
deposited,136,2.146505645799941
broke,1734,1.5468845232508193
ease,916,0.9322913474218081
exclaimed,2082,2.3625152615275193
horns,176,1.8886765364978413
richie,211,3.4990618672879816
interrupted,659,2.3601964662615407
tis,913,1.6287190120609152
wines,70,2.810665289486634
beamed,66,3.5626529700695126
fish,629,1.7136415635036621
kickings,1,7.059160531535993
paused,1377,0.9301103214754478
yawned,104,2.4147696323946204
pain,1465,0.8681622987529349
smoked,230,1.6210812226127977
occupied,837,0.3293364610465177
just,11856,0.6230101631665653
return,3016,0.9933839514634596
bending,432,1.683882123851828
suddenly,4017,1.3258192546382477
middle,1314,-0.12167066750856266
practised,194,1.7913023724726649
another,8662,0.7650483320012023
opened,3006,1.4486902340214438
english,2917,1.0267597107235849
nodded,819,2.296986596738237
ejaculated,128,2.9002774481763214
musingly,65,2.884773261640356
followed,2622,1.4900529602063937
meaning,1186,0.6739661325382676
welsh,168,1.9351965521327341
expatiated,15,4.351110330433783
statue,297,1.3654283927332933
unite,64,2.9002774481763214
grandfather,969,3.127334898811667
consent,665,3.0442801406681395
bones,438,1.6700888017194921
very,31790,0.5634544885390357
one,44946,0.6766768236463863
dykes,17,4.225947187479777
established,416,1.0284752712747296
firstly,30,3.657963149873838
secresy,20,4.063428257982002
faith,1287,1.5085292363739669
opinion,1819,0.24626553357781616
address,927,1.6135013270900285
mr,29736,0.6091944212689635
monterez,3,5.960548242867883
remained,1898,0.8968989134860105
squire,2088,1.2069580517615188
claims,214,1.6931845165141415
himself,16480,0.9327766665286403
well,21711,1.2007205930468472
behind,4746,0.7913276718765035
those,10735,-0.2761940297215751
imprisoned,71,3.489627835054623
stood,7245,1.30658789271036
free,2143,0.4878108247305258
totally,132,2.1763586089496223
bath,428,1.6931845165141415
present,4239,0.7865194018631919
signifying,29,3.691864701549519
pendulum,18,4.168788773639829
harmony,192,2.4948123400681568
article,315,1.30658789271036
smiled,2216,1.1474609528968738
protested,237,2.9773947515207526
afternoon,2144,0.08187918990524573
bowed,837,2.275246610101831
low,3476,0.8514331942060237
oh,9432,1.9326487800539356
informed,627,2.004508352022963
campaign,197,1.7759568027980046
mere,1867,0.6256846766623801
attention,1556,-0.2907131732023438
last,12401,0.8525039629014215
before,19901,1.5914520696729937
introduced,450,1.643060129331573
greeted,312,2.4147696323946204
entertaining,109,2.3678126493068494
pressed,1004,1.5337075924042092
mused,177,1.8830107989621638
jorian,85,3.309656455605622
we,39440,0.4084503555437473
regretted,177,1.8830107989621638
speech,1699,1.700806951543897
heard,8593,1.638043493949156
pacified,32,3.5934246287362663
accepted,797,1.4769181414138877
visiting,223,2.3451359406358194
pleaded,277,2.5337553140167643
played,1001,0.8435529327807179
active,530,0.7862835249898256
persecution,59,3.674770268190219
mind,10632,0.6779086890390764
borrowed,149,2.7483614061504795
penrhys,23,3.9236663156068436
listened,1238,1.547345990725552
maintain,224,2.3406616602408983
credit,515,0.8149936308722568
freshly,59,2.9816230876302736
income,523,0.7995790674710702
alarm,534,1.8773769812439078
preparing,260,1.4984789005204655
requested,213,1.6978683658265679
pay,1876,1.1317013144039236
hovered,89,2.5705241618038532
between,7171,1.8702395917673544
block,157,2.0029147261876847
fixing,155,2.0157354146167465
defeated,110,2.3586801657435768
scheme,484,0.8770756248193614
sake,1790,2.4024029767574087
flowed,194,1.7913023724726649
keep,5007,-0.07313731967406098
check,335,2.343642288379036
husband,4154,1.8183759804582513
festivities,40,3.3702810774220566
kindness,1136,0.7170391128148417
admonishing,10,4.756575438541947
consulted,182,2.9537661331273073
hummed,86,2.6048132352824855
better,8729,0.54970379426218
solicitors,54,3.0701764849717184
desired,760,1.8121364593755067
shoulder,1621,1.8655865871365365
pack,259,2.1954796503964005
deck,421,1.0165276978536117
smiling,1614,1.2821275951401994
laughed,2722,1.7149877057861185
sets,188,1.8227185687060439
shoulders,1317,1.2623431909126026
won,4078,1.5183873026413737
markgrafin,8,4.979718989856157
explained,849,1.7013957063445364
united,299,1.3587169581453067
evasion,33,3.5626529700695126
ill,2811,1.4204500536235067
stooped,321,1.2877194084059773
rearward,9,4.861935954199773
considerately,24,3.8811067011880476
cheque,120,2.271668788753947
returned,3230,1.5438724727808275
arrangements,354,1.1898636184022187
fact,3324,0.04884866422876396
sons,566,2.3300043657669103
preaching,133,2.168811403314239
expediency,41,3.3455884648316854
art,1972,1.5517985380532482
hours,2471,0.8562202379814834
tasking,5,5.449722619101893
cardinals,10,4.756575438541947
stepped,763,1.8081968613714268
consoled,95,2.505283639935452
absolute,377,1.1269153440879822
invariably,142,2.1033334739347325
treated,692,1.905868937038214
titles,122,2.2551394868027366
declined,256,2.61259537572454
himalayas,7,5.11325038248068
word,6675,1.025624770507324
firm,954,0.19849686008770656
affected,629,0.6150292748355526
murmured,1236,1.731284362746412
some,24566,0.24587874544128244
complaisant,15,4.351110330433783
waving,339,1.233160424155543
caught,2017,1.3957041426370944
sight,3157,-0.30506977646205324
stared,820,1.448468479945804
meet,2518,1.5305254099257464
day,15937,0.6016376275445601
hanover,34,3.5328000069198318
discussing,179,1.8717747256952382
palace,900,1.643060129331573
diplomacy,57,3.016109263701443
seek,802,1.4706642123375884
intensely,195,1.7861609729722463
aennchen,14,4.4201032019207345
gave,5885,1.962517450297726
arms,3448,0.8595210488077225
extravagant,181,1.8606635002701672
impends,1,7.059160531535993
brought,5153,0.9967328329957692
comfort,1452,1.5702228053793068
absent,524,2.1839632083348417
approach,496,0.8525846048110655
features,839,0.32694982506878684
embraced,194,1.7913023724726649
pusillanimously,3,5.960548242867883
rushed,724,1.5729814278183862
believed,1282,2.387890543843378
succeeded,623,2.2340519251826403
whenever,802,1.981489836103579
showed,2000,0.8445524331138013
distinction,311,1.319367619356759
pitfall,9,4.861935954199773
appealed,216,1.683882123851828
any,21077,0.5044202356611013
princess,653,1.6761956909276718
head,11085,0.7415446830395721
pledged,157,2.0029147261876847
escort,136,2.8396528263598864
puts,293,2.477600211187035
proposing,72,3.475641593079883
change,2727,0.7576410611245049
drove,795,1.4794307055497709
affairs,1140,1.1189892788155615
performs,24,3.8811067011880476
birth,709,2.104742917437966
interposed,276,2.8250540269387336
worshipping,39,3.3955988854063466
dark,5113,-0.3817687748758964
disport,18,4.168788773639829
announcing,104,2.4147696323946204
hands,7377,0.5509334734500614
practically,229,2.3185857085416988
exuberant,20,4.063428257982002
reflections,176,1.8886765364978413
diverted,81,3.3578585574234996
function,65,2.884773261640356
prepared,1059,1.1926924746026963
peterborough,83,2.640319923739395
cried,5603,2.505640527876428
divorces,1,7.059160531535993
handed,684,1.6298149025815523
far,6863,0.7902099460888953
fetched,220,1.6655329851836316
unexpected,437,1.6723745170003481
pile,271,1.4570417106562923
relatives,211,1.7073023980599267
generous,770,1.7990643778081543
awake,562,1.8262709703104119
harry,3018,1.6117602496697356
overhearing,22,3.9681180781776773
dearest,810,3.070176484971719
fetch,610,2.437461043596691
sounding,148,2.0619482577718777
among,4402,0.27878418188368653
rope,378,1.1242663359164053
looking,8219,0.5298633551754933
incendiary,9,4.861935954199773
heels,370,1.145657525897723
furiously,151,2.0418806947210686
shielded,22,3.9681180781776773
aplomb,8,4.979718989856157
been,40162,1.229168602079253
lifetime,121,4.055129455167307
several,1499,0.43975421399334064
midnight,414,1.0332945577106787
mention,781,2.34449553075162
flatteringly,11,4.661265258737623
connection,416,1.0284752712747296
regarding,423,1.7049355330496605
unuttered,17,4.225947187479777
checking,58,2.998717520989574
extravagances,33,3.5626529700695126
proclaiming,31,3.6251733270508466
extinguished,138,2.1319068463787882
drawn,1259,1.0196997861597557
possessed,810,0.3621262838695086
time,21558,0.546394177994146
boy,6016,1.247354423802482
can,22494,0.4393540272341813
taking,2926,1.2749935272921429
urbane,27,3.7633236655316638
bearing,802,1.7583462847893692
fixed,1465,0.4626971906447706
regard,1077,0.7703730349395498
accused,186,2.526561038382737
blonde,75,2.7416724179996828
corrected,108,2.3770293044117734
repeated,1670,2.123488275913193
leading,813,1.457041710656292
joined,660,1.9532150576354124
fenced,47,3.90216011038588
admitting,78,2.702451704846401
try,2428,1.0560968485846591
confidently,73,2.768701090387602
position,2445,0.8667980420611211
replied,3976,1.949182794107474
shrugged,235,2.2927221979517793
loss,920,1.3333991501610167
assured,640,1.6963046438503853
stools,40,3.3702810774220566
remarked,1005,2.4490028040368625
touch,1705,0.3109873223783213
depute,5,5.449722619101893
get,8536,0.8974844964505686
xl,40,3.3702810774220566
meeting,1264,1.526561869263291
period,603,0.6572433348088076
termed,75,3.434819598559628
ask,4715,1.691698789826751
alighted,132,2.1763586089496223
advances,106,2.395721437423926
door,8579,0.3046729889570735
swept,536,1.4681735510251364
direct,540,0.7675913919776731
intercept,33,3.5626529700695126
together,5302,0.9682277944750226
conveying,55,3.051827346303522
grand,1368,1.7839655824088105
fail,572,0.7100215401561953
describing,109,2.3678126493068494
manner,3897,0.7371083752525972
ball,649,1.2768749953918486
roderick,780,0.3998666118523556
lofty,307,1.3323127839487958
press,589,1.7793466365525161
legal,342,1.2243497944733879
unrestricted,3,5.960548242867883
evidently,1145,1.4022949766675437
malady,113,2.3317727128236525
surrendered,73,2.768701090387602
reputation,478,0.889549799044537
persuading,60,3.657963149873838
repeatedly,86,2.6048132352824855
cut,1977,1.0792626207994767
yourself,3430,0.5282829038101078
haunch,11,4.661265258737623
bags,142,2.1033334739347325
either,3027,1.7518834236164844
persecuted,55,3.051827346303522
newspapers,282,1.4172534605978795
espied,41,3.3455884648316854
richmond,297,2.0585755732932385
bridle,105,3.098347361938415
ideas,899,1.6441718581842635
commit,202,2.4440400146947336
prevent,603,0.6572433348088076
spending,188,1.8227185687060439
personal,1100,0.7492422533094765
dexterous,41,3.3455884648316854
unfortunate,445,2.906996398425066
royal,697,2.1218130332095693
take,11242,0.21665513776197307
place,9424,0.6161958267468353
case,3424,0.5300337067084606
advised,208,2.4147696323946204
walked,3387,0.8773708277735347
insult,264,2.1763586089496223
make,12471,0.4612126476714619
listen,1364,1.450421605566686
presently,1991,0.1559154080317421
ride,835,1.024875987245083
later,1421,1.409482315872993
beckoned,137,2.8323267862678136
confessed,337,2.3376898898517413
reintroduction,2,6.366013350976048
significantly,69,2.8250540269387336
raised,1536,1.1085179789482664
uncontradicted,3,5.960548242867883
puffing,72,3.475641593079883
thrice,170,1.9233620944857313
hour,4642,0.2256978571357112
named,537,2.159456798147019
canvass,59,3.674770268190219
morning,6783,0.02874523981796854
sanction,99,3.5626529700695126
proved,817,1.0466686172359356
admitted,661,1.6640189803524166
means,2612,1.1371991901949847
worried,205,2.4292977329575303
foil,29,3.691864701549519
tolerate,52,4.206529101622675
repay,108,3.475641593079883
expected,1761,1.1949613354738873
success,994,0.15742332487941904
checked,374,2.521199095241352
finger,955,0.19744919105526285
morrow,2384,0.6689198644706434
superb,143,2.096315901276086
net,158,2.689712679068972
accomplished,366,1.1565271981346268
prodigies,8,4.979718989856157
xliv,35,3.5038124700465794
miraculously,34,3.5328000069198318
especial,165,1.9532150576354124
pledge,198,1.7708935008414577
baron,373,1.1375821118921776
vom,6,5.267401062307938
fortune,1754,1.535416507659178
give,8366,1.3230662455381783
lesson,467,0.9128312738670957
conversing,86,2.6048132352824855
arrived,1276,1.8535852166865712
eveleen,17,4.225947187479777
outcry,41,3.3455884648316854
bent,1496,1.134904734121461
girl,6957,0.9197071067145619
perplexed,217,1.6792631779955336
comfortable,770,1.7990643778081543
xlvii,31,3.6251733270508466
acts,181,1.8606635002701672
pulsations,7,5.11325038248068
mount,374,1.134904734121461
resumed,785,2.5907013910898042
accounted,129,2.199348127174321
known,3838,1.5145040560705578
dolly,463,2.020045766117869
claim,725,1.859283237801209
ahem,30,3.657963149873838
again,17012,0.8728343366518826
disappearance,167,1.941166719119238
residence,267,2.1650590536956886
indeed,6673,1.2490679921863774
servant,1551,0.40565254891939956
abandoned,305,2.031995935488527
suite,143,2.096315901276086
offended,382,2.905499392157473
pathos,130,2.1916260810804107
holding,1421,0.4931915839988378
feared,805,2.1600777233454846
trusting,148,2.0619482577718777
chapter,3971,1.4804375015069515
xlix,27,3.7633236655316638
suppose,4448,1.2980080252208335
house,13428,2.324747797901732
reply,1568,0.8002166192937497
control,544,2.146505645799941
answered,5103,2.1050955889281315
curb,39,3.3955988854063466
sincere,278,1.431539417845356
fatuus,5,5.449722619101893
yesterday,1125,1.8253816861255276
fetching,65,2.884773261640356
contemplation,190,1.8121364593755067
slept,699,2.118947701736283
board,1037,0.11507332330646565
yacht,204,2.434187718251722
express,702,0.505227127510182
luggage,227,1.6342105140545906
advancing,279,1.4279487497146275
perceived,687,1.9131206004335344
goodwin,60,2.9648159693138925
escape,1053,0.7929091999619629
glanced,992,1.5457317853710109
excuse,1082,1.171206360797676
elude,31,3.6251733270508466
alone,4984,1.1101218285302408
slipped,635,1.7041478213114112
visit,1857,0.6310552588513969
